VideoID,CommentsTotal,CommentsClean,CareScore,FairnessScore,LoyaltyScore,AuthorityScore,SanctityScore,CIIndex,NarrativeLabel,SilhouetteScore,VideoCommentAlignment,CollectiveAction
aQtGHp8gTNE,,0,1.4088609701184591,6.2014409040124105,-0.0928370728188387,0.7302047553253863,19.766998234037462,0.8353658536585367,Noise,,,
bMyajJVnn9g,29.0,19,-0.1732113577309723,-0.338722392790404,-0.1627843046465957,-0.3572494711607396,-0.1502126693947432,0.9050632911392404,Good health (personal),0.008815996,0.5093785,0.0078722447143499
UuS1-_LLKnw,48.0,42,-0.1754816147701657,-0.1982928721903318,-0.1072445643482369,-0.4104764615745975,-0.1944615467784141,0.3904109589041096,Educate (inform),-0.031431224,0.73169285,0.0030812228392873
ZG3CjWKdYSY,66.0,56,-0.1687265165796678,-0.2734632252045145,-0.1548581915600752,-0.2081009936014987,-0.2041811170325516,0.7763157894736843,Good health (personal),0.035612557,0.515824,0.0014583333333333
r0rdXIl9Mt4,,0,1.2374294111734234,0.7041080693044878,0.4856187342384398,0.3792784415900898,15.659918441591955,0.9178674351585014,Noise,,,
ttNt_ERIr5M,7285.0,175,-0.0526770873635206,0.8042302958123507,0.0596828838891413,0.632331579743862,0.3184702149027547,0.8475177304964538,Good health (personal),-0.12344565,0.5444446,0.0077743024938294
x770eZRtO9k,7537.0,177,1.321935699154987,4.797627651450403,0.132478674641931,0.591151798710897,6.701730631199379,0.9558823529411764,Choose (personal),-0.17856048,0.64391154,0.0069462668509789
mugjI0N_Zo8,14028.0,134,1.3751054285127615,14.740654795111546,0.3621061517207706,0.7685322136557647,9.739424015874825,0.7965116279069768,Choose (discuss),0.15526363,0.6946269,0.0072339504233395
ueFHsScKceA,22.0,11,1.190961682682231,0.0723002075198576,-0.0708789463987064,-0.0786493990282763,1.3976011842092693,0.25,Educate (inform),0.024324004,0.49141,0.0009990009990009
KE3__iudbiQ,502.0,185,1.4329466002243934,1.5835000047461678,-0.1598370147688014,-0.3416865805097174,0.1897008585033988,0.9331210191082804,Good health (benefits),-0.06264948,0.6830707,0.0076693935348225
9yK-lO98scI,5008.0,194,1.5074713037864067,15.268947862220845,-0.0605350263141048,0.2448721958808764,8.828490643199725,0.7996124031007752,Choose (discuss),0.17909399,0.639446,0.0062819184540708
xnsAkv-ZWY0,18753.0,67,1.4659689498997466,12.972314641667571,0.470354557237681,0.653920170763097,2.104298096619393,0.9273858921161826,Choose (discuss),0.06123726,0.64037865,0.0109555335203582
m0qg7JapVbA,,0,-0.1168620444834061,0.0212671623791619,0.4326773296707508,-0.3465153857173638,-0.2605998428720312,0.9886363636363636,Noise,,,
Z5b9BFCOn1o,33.0,17,0.2074843747052962,0.4479358226779444,-0.0362710973453236,1.9446595903283928,0.2731216455951524,0.9,Good health (personal),-0.008127975,0.037209477,0.0084033613445378
hXsaQhVtHRM,,0,0.5334026777377656,1.6486947095877738,-0.031381207711523,-0.292987234925291,0.6310995669675196,0.7712765957446808,Noise,,,
7BnT8PCODUA,9042.0,176,1.4817647358178982,1.0821160801115486,0.0196692340997391,0.9729742878471884,1.88532969069664,0.9910714285714286,Choose (personal),-0.10617782,0.70004165,0.0035536156313577
rakVbgiYbko,38517.0,182,1.3712466548619135,2.4008272788291123,0.0438378508728958,0.5136022477378487,7.654305444886915,0.919889502762431,Choose (personal),-0.23206396,0.56061924,0.0068683250444743
7UXy9Kfxawk,81.0,67,0.0031144492725168,-0.3152797554484379,-0.1691259041063862,-0.3719715883319304,0.3275077345564917,0.98828125,Good health (personal),-0.033668477,0.6366761,0.008490344128397
NdddvsxN1-0,23.0,19,-0.1806136626047593,-0.2257727685456154,0.0255562191666538,-0.3499317950187721,0.4704931667152208,0.7758620689655172,Good health (personal),0.0036721264,0.645454,0.0022883295194508
zryNKSV6C4s,49.0,49,-0.0844984578629478,-0.040428747083371,-0.1519865674967057,-0.3235925034582392,-0.2364620015291492,0.9867021276595744,Good health (personal),-0.034408875,0.67291826,0.0086006104471572
ExOPTFRcR5I,4231.0,170,1.5549226063220964,1.5297492892885074,1.8984762209379835,2.067355781975197,6.2720432830889,0.290650406504065,Fight (protest),-0.024354024,0.4230712,0.0107120517214188
G4B1DNxcCkE,35600.0,151,1.5048351401032205,0.091834855524833,-0.1275870985742406,-0.3982117945251873,2.6351044388330243,0.75,Good health (benefits),-0.08385453,0.7042814,0.0137174069916058
xTdY5sM_8k8,42.0,16,-0.0725217891441286,0.1742625885948349,0.2355186954389879,-0.1712611794062033,-0.2712669677877093,0.8529411764705883,Good health (personal),-0.110949,0.39946723,0.0
shdKRUsGpaU,,0,-0.1660672633087618,-0.2339489940551165,0.2311035770983654,-0.2040714358752005,-0.2535438449963658,0.78,Noise,,,
h8PykK-guEs,,0,-0.0688536315018752,0.0579940433054865,0.3748901925035603,-0.3561306950204788,0.6799492563715595,0.9678899082568808,Noise,,,
xcUNse0nhZ0,4132.0,177,0.7777027169751026,10.53468508667771,0.2172975229613136,0.5031035719789261,8.646278146856398,0.2916666666666666,Fight (convert),0.1124507,0.682925,0.0074730180458705
sPjmalNCJP4,1364.0,184,-0.1822241145919263,-0.0788622014959197,-0.1654128011575132,-0.3245918355351132,-0.2287534744771998,0.7785714285714286,Good health (personal),-0.13704814,0.7016046,0.0072843525289833
ADvfp5V_7F8,97.0,80,0.984873851311936,2.5118542793081486,0.040355789366931,-0.2260674113413593,-0.1552267813527433,0.6935483870967742,Noise,-0.056543358,0.5489199,0.0056893715229898
ADvfp5V_7F8,97.0,80,0.984873851311936,2.5118542793081486,0.040355789366931,-0.2260674113413593,-0.1552267813527433,0.6935483870967742,Good health (benefits),-0.056543358,0.5489199,0.0056893715229898
4cVGVxKS0Ww,,0,0.9691697077056084,0.4201273538185675,0.860903965276441,-0.2248301959147231,22.88183691361136,0.7571428571428571,Noise,,,
sakuo-USB9c,3379.0,165,1.556739778071817,3.908400097908737,0.3562696793641754,0.6745387691941895,5.902525278474423,0.95,Choose (personal),-0.18113136,0.7305279,0.0125044458295162
j40KT5OyVOA,466.0,182,0.9774335464948942,0.1516564090260667,-0.0998763281814116,0.2094642367732721,1.1790290901923677,0.9384236453201972,Good health (benefits),0.055463847,0.48250008,0.0043891874891462
8MprLRv-IHs,1016.0,183,1.3795851790182507,-0.0066033689677562,-0.1533954682882742,-0.411155375047206,1.2488173215408205,0.9970355731225296,Good health (benefits),-0.020945854,0.76728904,0.0075078035084467
C-gw8R610Qs,7064.0,180,-0.0844942115019878,2.4963580406282126,0.5845069727731559,0.1418068111699643,1.0635611361701356,0.9253164556962026,Good health (personal),-0.20875116,0.6169676,0.0128219874118907
IBCU_R4XpiM,325.0,180,-0.06659583567966,-0.1275747508787113,-0.1565660787245695,-0.3481231102746072,-0.0654227224438363,0.8912429378531073,Good health (personal),-0.09946164,0.6753909,0.0084101168165453
2O8pg-FTIXw,2639.0,186,1.3666672110582163,15.82210469075744,0.5186575802679434,1.1070041727958662,0.9294071777152356,0.908450704225352,Choose (discuss),0.07616285,0.6354082,0.0100397652129283
xyufizOpc5I,39.0,38,-0.1569446318579693,0.1536891638172146,-0.1473282642419342,-0.3008155196058144,-0.5365419925081268,0.6285140562248996,Good health (personal),-0.03460131,0.5259371,0.0072548613792337
4nTf7iViYUI,1954.0,179,1.0248638309687854,12.36937540138633,-0.0322718627798075,2.3079719816686377,0.4899140356515364,0.8846153846153846,Choose (personal),-0.12639108,0.49893364,0.0035852011519867
xljuYG33uK4,340.0,141,0.3476195765227116,4.9112581606011965,-0.1735878410640457,-0.3094070998892894,0.2524683893311082,0.6376146788990826,Good health (personal),-0.07588055,0.52335006,0.0088249409930539
4GBQ4MuTXYg,,0,1.1195499500036417,5.819823993973597,-0.0950182398723909,0.5105115536509514,24.17852771674774,0.9285714285714286,Noise,,,
ANtQzQLH_BE,,0,1.495898990515138,4.939897842899229,-0.1699721497489049,0.9542953875132352,2.7619104695239045,0.9505494505494504,Noise,,,
iHVdvny9kbs,,0,-0.1429097284701354,1.809284095257549,-0.1949506219040458,-0.39510693308243,0.1902186537120717,0.6224489795918368,Noise,,,
1YsGqbjT49Q,,0,0.8380775626007786,0.7456455538513632,0.1370707079282354,0.2145265904355744,2.6359208081380365,0.9193548387096776,Noise,,,
zYi2fOFWNs8,,0,0.0845246698796787,5.402022443650485,2.4183348404163176,2.513935814567006,3.4699444532887065,0.7902967121090618,Noise,,,
5k3fkt7xUoU,,0,-0.0380534235349223,-0.1723900441480581,0.1544564187624144,-0.2516104458283159,0.2113164301410418,0.7717391304347826,Noise,,,
PFUO_PzQwCI,,0,1.5552692262226018,0.8920347670214795,1.6067225843784827,-0.3105017709505828,5.452715417963907,0.8125,Noise,,,
Rz-BgFvaX1E,303.0,123,0.1851745927021574,0.145481553818611,0.0925098931718701,-0.3120957970479049,2.50026137030674,0.9680851063829788,Good health (personal),-0.10560852,0.4472637,0.0091640331021785
qTDoChmaWSE,2492.0,119,0.775759899964428,0.2468392332308282,1.0918789833396394,-0.2690525135078274,2.4602762623929104,0.8409090909090908,Good health (benefits),-0.12351379,0.63431185,0.0075506251159772
kkdUBBMNpI4,,0,-0.033890805301712,0.7470574482702101,2.830946819052986,0.5872387185634759,0.2205210365251365,0.7587719298245614,Noise,,,
k-8M6M__Ss0,61.0,40,-0.1691849151639154,-0.3388550590564603,-0.1436978080260027,-0.4026070097445237,-0.2243848322244992,0.8903508771929824,Good health (personal),-0.0258829,0.6794728,0.007559224638172
xdQtCp3wP5Q,,0,0.7207957090508249,4.470061262522727,-0.1491798883466041,-0.2338793947110366,1.7512201653826418,0.8822115384615384,Noise,,,
RzybzGPEzAw,,0,-0.0357218703465198,0.035180010560405,0.4349275602074107,-0.3075299228455178,-0.4033539735402721,0.9423076923076924,Noise,,,
CDDJh1-vjXo,236.0,161,-0.0093097901663403,-0.2130936160996397,0.6835238621217542,-0.0896224252296024,2.4967705185317337,0.8229166666666667,Good health (personal),-0.05262895,0.5111424,0.0095533488574092
K7Szi2YlZEg,,0,-0.1780263089171205,-0.2073033635404587,-0.1590982190569783,-0.402870931172837,-0.3334627192168652,0.8365384615384616,Good health (personal),-0.05424498,,
pHvyNeiKhio,,0,-0.1484073480846866,-0.2138302865953649,0.6555508684675639,-0.4011126862346416,-0.0210696517985776,0.9285714285714286,Noise,,,
reUllOPTpcI,1824.0,161,1.484948366575182,0.780330622413927,-0.015354349588338,-0.2800825297043066,0.9348432346314844,0.8114754098360656,Good health (benefits),-0.13429499,0.5792972,0.0039507771658801
7VoSfNdKnWo,2215.0,179,0.879796153157127,0.936526831754574,-0.0644051741168421,-0.2515448243201701,1.4888972075715126,0.9212860310421286,Good health (benefits),-0.10065065,0.40907806,0.0070309795474783
sueQfEAFSrE,,0,0.7476227712681048,15.54525509276512,4.469825338221774,-0.3356162201956764,15.35872516826362,0.8052631578947369,Noise,,,
DVM4r83jYH8,,0,1.393192646276773,5.075494595998567,1.2387358262114962,-0.2180235397914209,30.81064022342357,0.6745283018867925,Noise,,,
bGw7Vidvu1A,263.0,157,0.9121251561599688,0.6400155985892505,0.6806176432189641,-0.2782646057962897,0.7164927400513649,0.3815789473684211,Educate (inform),-0.033695906,0.6521576,0.0041240394779898
lYGP7YIGTdo,2675.0,153,1.4575971352709505,1.6183935786302732,0.1560902405038284,1.0412259672829198,7.969274124430234,0.9324324324324323,Choose (personal),-0.068993434,0.5871022,0.0043905960601165
_6pGIHT68bo,1446.0,155,-0.1471364001372721,0.299355655153429,-0.1840683967107426,-0.4262795513471603,0.6402861282867451,0.9375,Good health (personal),-0.09071374,0.466676,0.0062566775080507
CO2BNpeAlf8,26.0,18,1.444349148116848,-0.0231944870250997,0.0491397925204477,-0.2801820696135638,0.3284387919516142,0.9666666666666668,Good health (benefits),0.070402585,0.5174188,0.0034722222222222
qDD3GCkJzcc,,0,1.30554704358687,3.7125405969462064,-0.1280039460258554,0.235124279935526,8.158734470154801,0.9476190476190476,Noise,,,
_APmYK3pbiQ,,0,-0.1047882295704782,0.1402252632800861,0.787471585883424,-0.1461660362336849,-0.0005778195876309,0.9615384615384616,Noise,,,
hWmYrsNRsEI,,0,1.499886633383877,6.155907580731775,4.214497411725511,2.166800476648989,11.85588399545068,0.12475442043222,Fight (protest),-0.11548272,,
ZVb0yi-77l0,20.0,10,0.0504399284280847,-0.0747510779779469,-0.1528708955698185,0.0206962054935876,0.0983232170862453,0.8795620437956204,Good health (personal),-0.015538381,0.3877431,0.0
GknuOe3R_j8,,0,-0.1440412839192264,0.1003192287121864,-0.0171426349072541,-0.2370837577858317,1.9056415630242567,0.9981412639405204,Noise,,,
kxOc-ijm51k,1789.0,188,1.1135151657276576,0.0959994368363652,0.5547601145306587,-0.3264569313314864,0.7580535067884363,0.727027027027027,Good health (benefits),-0.012827611,0.7186841,0.006312622602007
_PzoyXHS8wU,10.0,6,1.5355457879714205,7.470822750767411,6.71601348137546,0.6121457531255133,3.853718814173469,0.95,Choose (personal),-0.19488682,0.5947617,0.0178425178425178
QeSCjndAYGU,724.0,125,-0.0974860098570684,-0.2203562857778646,-0.0437402900987516,-0.3788114977896557,-0.10243798264178,0.8802083333333333,Good health (personal),-0.04455812,0.5959507,0.0034562699070982
IU-xBAOUQzU,,0,0.3302917520186259,-0.1595097230143572,2.9544869351851832,-0.1157460055197569,0.0803874041370085,0.6647058823529411,Noise,,,
sJ2JkYV5Uuk,,0,0.6233384298155199,0.1859740662131745,-0.1066503889467222,0.2062510555840393,0.3488621057677123,0.9224598930481284,Noise,,,
hUSNz70LqGc,379.0,183,1.0918380630084834,1.2647216350701096,0.611547047260761,0.3264698498930608,3.247183412644161,0.6114457831325302,Good health (benefits),0.040879153,0.603104,0.0082570898821269
4amcUFo7hFI,2.0,1,0.8410135542790937,0.7244977521640895,3.482797685983256,-0.336366281449993,0.5120128979177468,0.375,Educate (inspire),0.030108776,0.26256013,0.0
44DqBysYW-w,338.0,155,0.8942850253055058,0.0892619252182168,-0.0060573493068068,-0.2417115501753798,0.9409631919560384,0.625,Good health (benefits),-0.0043169763,0.6330854,0.0031923640076911
-MrmyY4_E2Y,6166.0,188,1.3697727187485105,9.811010396136924,2.7924992238962405,3.544227607026372,3.869347048387992,0.8381294964028777,Choose (personal),-0.08516123,0.6206822,0.0141954973122897
L6QpkQ_0rb8,48.0,37,-0.01838223654161,0.0735971251119606,-0.0654222428928284,-0.3266512360668708,-0.0920183922247364,0.73,Good health (personal),-0.07398947,0.5519806,0.0030161761936851
7B6uYWM1Nlc,277.0,0,1.485699441669972,1.7533005069994383,1.1420435655204806,1.0392846902504769,1.5266474832778305,0.875,Choose (personal),0.036039744,,
8IbtKLTzRko,2.0,0,1.274824817972764,16.134447836243723,-0.1453387999795333,1.031873742093942,6.187533487657646,0.9166666666666669,Choose (discuss),0.17780201,,
fkkbpIZjSpg,0.0,0,1.1281253904650468,5.979490521685023,7.679815611972441,1.2362559124368795,5.100105790136573,0.8916666666666666,Choose (personal),0.045089047,,
OstF2RpcsVM,,0,0.1381020249529244,0.4574834824294322,2.00256934512904,-0.0269906310811587,0.0277942320497944,0.7756410256410257,Noise,,,
hJNF2_dCWkg,9464.0,177,-0.0797148289324542,2.6305023213834,-0.1646058712220726,-0.2634930583807932,-0.302760287130958,0.65,Good health (personal),-0.035106648,0.5500696,0.0166398452668972
ORKOb4sdEks,148.0,102,0.796285284144718,0.3691376582203955,-0.0562285510274742,-0.3141250447000174,-0.0547740956072082,0.8162393162393162,Good health (benefits),-0.04005629,0.36262676,0.0073639902567253
BJ43yrUcQMA,,0,0.6188352388275503,-0.0502992006076254,0.215898987428381,-0.086607232958129,0.0339391051542934,0.7971698113207547,Noise,,,
BZFTMBYUV8s,19.0,15,-0.1469457770039109,-0.2803164926006515,-0.1473732472846693,-0.2711547701714452,-0.1408938656859009,0.9785714285714286,Good health (personal),-0.0028812115,0.66944927,0.0019047619047619
cuX8hrtl2Bw,,0,0.017859723962919,-0.1968859956667123,0.3552449470654789,-0.1329457783999613,0.5643705026309364,0.95,Noise,,,
oRMHuYNnPf0,51.0,38,0.3110846990467637,1.6206208357357037,0.311782918558551,-0.1853202107350405,1.3331915902296467,0.0999999999999999,Educate (inform),-0.005389086,0.6916071,0.009459784967656
2LGRVkMrAIs,,0,-0.0582089699811865,-0.2109145633956535,-0.0213247500349333,2.0883814586354577,0.4462478477579403,0.25,Noise,,,
AvyOsDvbzZg,25058.0,162,1.5275024072760994,13.217480126055325,-0.067248283680666,1.2419151993369697,7.933946191051103,0.8966666666666667,Choose (discuss),0.16628504,0.6529129,0.0063426971423304
KH88r_QElp8,,0,1.1793082183181205,2.236543381751252,0.02316651940007,-0.2380214826779529,0.2842076953745402,0.887987012987013,Noise,,,
PN7XH-hf5L0,,0,-0.1562240650142372,-0.0581393448853373,0.2598279057313284,-0.3249529715316003,-0.2057602112133315,0.7372881355932204,Noise,,,
-k9VTxiYLW4,2438.0,187,0.1367966430079941,5.843521321199857,0.106820535212166,-0.2115221349241652,1.3423896279081196,0.7375,Good health (personal),-0.21598786,0.6228428,0.0088474858285732
TBhfT2kA2iQ,1027.0,177,1.36237143984113,2.332504740552354,0.2692852319557883,0.0826241820534988,0.3303795424534123,0.1071428571428571,Educate (inform),-0.1707882,0.6235863,0.0101040120472483
AETJp95KWI8,22.0,11,1.4113877686326268,0.2750525755859869,9.48586527481186,-0.2286278941686747,0.0513788298243547,0.875,Choose (personal),-0.10925825,0.35481182,0.0043290043290043
jtJha8bVBdw,9.0,8,1.4539622752259225,1.7243281400593464,5.625750032868252,0.2049247977755883,0.7727633302537176,0.6333333333333333,Choose (personal),-0.13612439,0.6178044,0.0044642857142857
3_b11pW5woE,2.0,1,-0.1553583880468957,-0.3213528760003092,-0.1402985882827491,-0.4085716531630139,-0.062479451559892,0.8724489795918368,Good health (personal),0.008880325,0.1457563,0.0
CR7gJlEjIu0,11.0,9,1.465706188503433,1.3397543129805811,10.123323518364575,0.709031998449275,3.6048677430761775,0.0416666666666666,Educate (inspire),-0.0009936477,0.5744443,0.0123456790123456
IKfhLigpXfQ,0.0,0,-0.119123933484097,-0.0567876652092187,-0.0934415159641044,2.491573401709462,-0.4375960319279863,0.9759615384615384,Good health (personal),0.0069185146,,
0NdhJXaFTjA,0.0,0,1.0149478656506463,1.33898739019233,0.415682664996906,-0.3610496430800001,0.8490335527595604,0.8076923076923077,Good health (benefits),-0.067941,,
XWu7uUcvqTU,0.0,0,-0.1218894508693106,0.5813757322413426,-0.1506349251510161,-0.1007056898230304,0.0188420300667776,0.6923990498812351,Good health (personal),-0.01638751,,
03Awn0rw9IA,12.0,10,1.506656818267886,7.3053477828909985,0.1138693929228055,-0.3160591495384602,1.440658294536758,0.8703703703703703,Choose (discuss),0.13222218,0.71121484,0.0065266106442576
mM7qN9Gowm8,3.0,2,-0.1258170836092317,-0.2451981097643023,-0.1589768990679642,-0.3773572888057885,-0.3990558504950519,0.955958549222798,Good health (personal),-0.031683937,0.20555875,0.0142857142857142
-OawJ1_SULI,0.0,0,0.0195263672039464,0.2084807211740758,-0.1615143740381877,0.284554811320413,-0.3815844525835152,0.8541666666666667,Good health (personal),-0.03710415,,
6Wnt20nrlhU,260.0,173,-0.124662322794962,-0.2997405838743179,-0.1757241810986784,-0.4213007185777629,-0.1402142689123132,0.9884615384615384,Good health (personal),-0.051358897,0.41424996,0.0084917931743241
G326SZjLX_I,,0,-0.1625320057211662,-0.236946914726287,0.520417666576647,-0.3961817956826426,-0.2724172462951649,0.6386138613861386,Noise,,,
tQy3seo_5b4,0.0,0,-0.1153673574869562,0.481958963833982,-0.0119866214167008,-0.1792715296811823,-0.3315309534963199,0.9166666666666669,Good health (personal),-0.11951863,,
qTiMmfPxdKo,3.0,0,1.4654088185528196,5.325775616246444,0.5427235196035894,3.8896067861146535,2.384296157718699,0.375,Fight (protest),-0.096104585,,
eR2Jiu-kjT4,0.0,0,-0.1301627638171308,-0.1952559948993547,-0.1183719190172152,-0.310109257203427,-0.0041299415305922,0.8640350877192983,Good health (personal),0.040998083,,
eH7kgBa40Kc,0.0,0,-0.1263093159293996,-0.3826452941526412,-0.19555359658987,-0.1655451943747588,-0.2089766118971263,0.8333333333333333,Good health (personal),-0.0013871933,,
SLOM6iDpASw,17.0,16,1.0313860205354906,0.7993363081783287,0.7915487405780546,-0.2361237938291926,0.4417654989458548,0.96875,Good health (benefits),-0.14050184,0.5027018,0.004360465116279
FhYQBZcd5nE,39.0,36,-0.0677790991231583,0.7399454422548224,-0.1637300498886151,-0.2381741609371531,-0.1915546302824803,0.8483870967741935,Good health (personal),-0.12653944,0.47363874,0.0045318229528755
1rBFB5Si7dY,1.0,1,0.0279455437194557,-0.1607074964166431,-0.0539929591958716,-0.341764642114194,0.1336839562423032,0.7158920539730135,Good health (personal),-0.12508729,0.16533694,0.0
zgulCONwsM4,0.0,0,0.8598296000538388,-0.1531673751741499,0.0353634173253892,-0.3233541320739286,1.590392769712468,0.25,Educate (inform),0.03794809,,
I0kqsw_bkkA,4.0,3,-0.1670593674802039,-0.1612499363252645,-0.1176633643920153,-0.3932685595699061,-0.1907634787668665,0.9232673267326732,Good health (personal),0.024544096,0.28487298,0.0085470085470085
ybL-WBJWs2Q,0.0,0,1.080375809570988,1.2860725075353567,-0.0541297438983789,-0.1494860108652663,0.2547321011926466,0.3666666666666667,Educate (inform),-0.080626324,,
Oy-U3T0owbw,,0,1.5088082662597848,0.6006046509403535,0.5380004033674528,0.009860594510194,13.25047607071506,0.9782608695652174,Noise,,,
TrbaLZhyJUU,0.0,0,0.1619521280832991,-0.0747877430318826,0.1129425426237561,-0.3487790430615705,-0.0701883938748405,0.7113636363636364,Good health (personal),-0.031915817,,
3om2JARjKKI,0.0,0,-0.1235638316069866,-0.200516904799912,-0.155087466262718,-0.2770365434097616,-0.1125326108864517,0.6535087719298246,Good health (personal),0.005984217,,
1ZJCOO5GUs0,,0,1.202114489689537,1.2524761592008231,2.889866230228284,0.0071034863910632,1.026579852035753,0.3125,Noise,,,
Mic2rady45w,6.0,5,1.4413205166593688,-0.1302117001085531,-0.1328977018380294,-0.1972699615304854,0.2438189518256036,0.6914893617021276,Good health (benefits),-0.026444944,0.14610538,0.0333333333333333
OhASm1jCFLQ,79.0,69,-0.1096306128896566,-0.3306785708773534,-0.1668429544577954,-0.3836809055578652,-0.2641168562159792,0.8789893617021276,Good health (personal),0.017886434,0.37173048,0.0071924115814883
DIqn3pyeZms,4.0,1,-0.0383562884618619,-0.2791616702076944,-0.1703082663482557,-0.3887988186042426,-0.4218430300578306,0.9107142857142856,Good health (personal),0.0170069,0.12503648,0.0
NWfed-xaP9g,,0,-0.1519336124355008,-0.2491981693268998,0.3240119046171348,-0.3748483797470696,-0.1430571216528432,0.8801980198019802,Noise,,,
iMznEI4Elw8,21.0,16,-0.0386310729020005,0.1690196489183411,-0.1245427182882168,-0.2579713302382087,0.7007829255331135,0.9703389830508476,Good health (personal),-0.22723821,0.6286592,0.0069816763410566
qK4SoyDH9lk,,0,-0.1687461328436157,-0.0691522481583599,1.3662255246243442,-0.2845621796851629,-0.2076341043722776,0.7212389380530974,Noise,,,
XOivNXNFE8A,4.0,3,-0.129839913919566,-0.1846001954841551,-0.1314035099392907,-0.0169931237415377,0.972106935356424,0.9,Good health (personal),-0.009099647,0.14682762,0.0
iyOMgEhY9K4,,0,-0.1028373686981863,-0.2115058960812376,0.4427999483285834,-0.312863781610243,0.2274390160803801,0.8365735115431349,Noise,,,
vdEBdDJIthw,4.0,4,1.4598631673234843,0.2008421078869936,0.014386038254745,-0.3046428970588201,2.2773608390456848,0.976851851851852,Good health (benefits),-0.036042362,0.6504683,0.0
ptsKq6r0yD4,,0,0.1341971006257039,0.7049282506197009,1.2732775487006545,-0.133191786089558,-0.1154406599178374,0.8265306122448979,Noise,,,
WxkaVNgz-vA,,0,1.0030658387704372,3.760405520568769,0.0039489054126267,-0.0235331981697728,0.9921655727569652,0.9545454545454546,Noise,,,
Fgtx9_KbNjc,,0,-0.1578627845133313,-0.2910767620583645,5.066588555331896,-0.3830984124011263,-0.2751699869648943,0.915,Noise,,,
uIqtBzP_CXM,9.0,9,-0.1523487529986606,-0.1604811476770551,-0.1578797877800771,-0.0347538253499565,-0.0601357826954396,0.8306451612903225,Good health (personal),0.01836578,0.35912615,0.0018518518518518
priT-wB3xoc,,0,-0.1500023446716651,-0.0190556835652229,0.1325062885628348,-0.3213630324556802,-0.1680127668456436,0.9,Noise,,,
lGDo-Kjgxwc,1.0,1,0.3084489450376633,-0.1547034489135151,7.656264620062506,-0.1098472946118206,0.0159454951458209,0.7131147540983607,Choose (personal),-0.00065384485,0.059411354,0.1428571428571428
GafpMb18-o4,158.0,72,0.980193787990358,1.7342377585275777,-0.0068756942199371,-0.3460170115350842,0.5917148538479987,0.705607476635514,Good health (benefits),-0.0599501,0.4591896,0.0163164070117574
ePN1_XPNqQ8,0.0,0,1.4839732175673213,3.930056029419575,0.1044849045811115,-0.0689574635164151,4.358071959566067,0.03125,Fight (convert),0.070708744,,
Kt5e-JySo8w,1.0,1,1.218874327791397,0.1693805931869518,0.0713297634472452,1.4559614106680725,0.4571956527098157,0.6712962962962963,Choose (personal),-0.018624615,0.1582829,0.0
CuJYYgd9W1Q,14.0,12,1.279643119580458,0.0310208275621499,2.852785793756248,-0.380510991980602,0.3472730830261361,0.907185628742515,Choose (personal),-0.1435479,0.558125,0.0272727272727272
VfxZgWpo830,,0,0.5442715984154596,0.087638898781771,0.1775911597823835,-0.0567341597873053,0.0587003317611602,0.9,Noise,,,
6hMS0iF8HLE,2.0,1,1.518165934858425,1.5496397187457045,1.0772785958957936,-0.2229179138760361,0.2172881385749238,0.3888888888888889,Educate (inform),-0.098026864,0.49969152,0.0
QH0yAT-GkcY,1.0,0,-0.1554624042973058,0.3132184511884151,-0.1574673055535989,-0.412257290072286,-0.3253087282204465,0.8333333333333333,Good health (personal),-0.14176163,,
wP8wKOrlfwk,0.0,0,-0.1591213692093099,-0.3634791208821467,-0.1002843878210563,-0.3632191910954633,-0.3615205300175311,0.875,Good health (personal),-0.03211149,,
oa67FwEYyyk,,0,0.0034229160472832,-0.262478418521736,0.7212282332436732,-0.3970923628875429,0.0308577026963819,0.9330357142857144,Noise,,,
NA5cSjz958c,9.0,9,-0.0942066578590181,0.0421300309471894,0.0368640910958814,-0.3114999164336529,0.0893910609807297,0.8587786259541985,Good health (personal),-0.06472151,0.60508704,0.0057935972409656
8M9q1-N-xzE,0.0,0,-0.1473656412874003,0.0020633331562879,-0.1377676066566184,-0.3498972115509721,-0.1031900616842984,0.8106796116504854,Good health (personal),-0.08888559,,
NY8jTgbvNgk,2.0,2,1.4674423338437297,0.186652822589615,3.5595062213349267,-0.1741408224741938,1.0675001699746955,0.9285714285714286,Choose (personal),0.013149939,0.04760269,0.0
ccuBaIyP4_Q,0.0,0,0.1349500459717557,-0.1792410833813323,-0.0145464445040496,-0.3302773136226323,0.5058958474341861,0.711453744493392,Good health (personal),-0.04842743,,
mpIBeqz0VE4,2.0,2,0.5868217739304361,0.6986621131954558,-0.0070447506131391,-0.3786863886977859,-0.1890465550215733,0.9012096774193548,Good health (benefits),-0.06814551,0.4300877,0.02
fF4DLKRFmmE,4.0,2,0.5090570292707021,0.4028727685673536,-0.0805749890611244,-0.3335991973305353,0.2548299145045211,0.912037037037037,Good health (benefits),-0.03822818,0.42895916,0.0833333333333333
A33xLdl6DhU,4.0,4,1.4440766079782237,3.330726594127345,0.833744119565639,1.8134451384120287,1.3076109742232287,0.8504273504273504,Choose (personal),-0.17633286,0.31737125,0.0178571428571428
JO4uogK3FsY,34.0,24,-0.1697869347955297,-0.2760301956283517,-0.1641419126087664,-0.3733326640561508,0.0734109102500763,0.9190476190476192,Good health (personal),-0.032130577,0.5244187,0.0094564000814
